Benchmark,task_type,task_id,specific_rule_passed,specific_llm_passed,topk_selection_passed,comp_passed
complex-func-bench,Car-Rental,Car-Rental-63,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-59,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-55,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-54,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-53,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-52,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-51,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-50,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-5,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-49,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-44,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-30,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-3,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-25,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-2,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-148,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-144,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-140,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-138,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-135,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-134,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-132,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-130,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-129,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-128,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-127,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-126,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-125,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-124,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-123,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-122,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-120,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-119,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-118,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-116,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-114,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-112,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-111,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-105,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-104,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-10,True,True,True,True
complex-func-bench,Car-Rental,Car-Rental-0,True,True,True,True
complex-func-bench,Attraction,Attraction-92,True,True,True,True
complex-func-bench,Attraction,Attraction-90,True,True,True,True
complex-func-bench,Attraction,Attraction-83,True,True,True,True
complex-func-bench,Attraction,Attraction-80,True,True,True,True
complex-func-bench,Attraction,Attraction-76,True,True,True,True
complex-func-bench,Attraction,Attraction-75,True,True,True,True
complex-func-bench,Attraction,Attraction-74,True,True,True,True
complex-func-bench,Attraction,Attraction-70,True,True,True,True
complex-func-bench,Attraction,Attraction-7,True,True,True,True
complex-func-bench,Attraction,Attraction-69,True,True,True,True
complex-func-bench,Attraction,Attraction-68,True,True,True,True
