Benchmark,task_type,task_id,specific_rule_passed,specific_llm_passed,topk_selection_passed,comp_passed
BFCL,multi_turn_miss_param,multi_turn_miss_param_36,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_33,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_32,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_31,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_3,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_29,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_28,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_27,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_26,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_25,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_24,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_23,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_22,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_20,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_2,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_198,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_196,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_194,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_192,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_191,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_190,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_19,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_189,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_187,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_186,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_184,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_182,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_181,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_177,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_175,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_174,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_172,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_170,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_169,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_168,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_166,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_165,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_163,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_162,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_161,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_160,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_16,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_158,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_156,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_155,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_151,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_150,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_15,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_148,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_147,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_145,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_144,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_143,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_142,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_141,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_14,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_139,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_137,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_135,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_134,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_133,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_132,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_131,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_130,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_13,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_129,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_128,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_127,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_126,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_124,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_123,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_122,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_121,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_120,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_12,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_119,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_118,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_117,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_113,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_112,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_110,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_11,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_109,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_108,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_107,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_106,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_105,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_103,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_102,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_101,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_100,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_1,True,True,True,True
BFCL,multi_turn_miss_param,multi_turn_miss_param_0,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_99,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_98,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_97,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_95,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_94,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_93,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_90,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_9,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_88,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_87,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_86,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_84,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_83,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_82,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_80,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_77,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_76,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_75,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_74,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_73,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_70,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_7,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_69,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_68,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_67,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_66,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_64,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_62,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_60,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_6,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_59,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_58,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_57,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_56,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_55,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_54,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_53,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_52,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_51,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_50,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_5,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_48,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_47,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_46,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_45,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_44,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_43,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_41,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_39,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_38,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_36,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_32,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_31,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_3,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_29,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_28,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_27,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_26,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_25,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_24,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_23,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_20,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_2,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_199,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_198,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_197,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_195,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_194,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_193,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_191,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_190,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_19,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_189,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_187,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_186,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_185,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_183,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_182,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_181,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_179,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_177,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_174,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_172,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_170,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_17,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_169,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_168,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_166,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_165,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_164,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_163,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_161,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_160,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_16,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_159,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_158,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_156,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_155,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_153,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_152,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_151,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_148,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_147,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_146,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_145,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_144,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_143,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_141,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_140,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_14,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_139,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_138,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_137,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_136,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_135,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_134,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_132,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_131,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_130,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_13,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_129,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_128,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_127,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_126,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_124,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_122,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_121,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_120,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_12,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_119,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_118,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_117,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_116,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_113,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_111,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_110,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_11,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_109,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_108,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_107,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_106,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_105,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_104,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_103,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_102,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_101,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_100,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_1,True,True,True,True
BFCL,multi_turn_miss_func,multi_turn_miss_func_0,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_99,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_98,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_96,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_94,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_92,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_91,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_90,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_9,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_88,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_87,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_86,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_85,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_84,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_83,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_82,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_81,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_79,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_77,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_76,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_75,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_74,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_73,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_72,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_71,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_70,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_7,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_69,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_68,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_66,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_65,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_64,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_62,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_60,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_6,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_58,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_57,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_56,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_55,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_54,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_53,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_52,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_51,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_50,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_5,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_47,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_45,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_44,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_40,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_39,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_37,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_36,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_33,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_3,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_27,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_26,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_24,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_23,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_22,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_2,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_199,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_198,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_196,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_194,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_192,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_191,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_190,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_19,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_189,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_187,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_185,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_184,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_183,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_181,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_180,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_179,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_177,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_175,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_174,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_172,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_170,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_17,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_169,True,True,True,True
BFCL,multi_turn_long_context,multi_turn_long_context_168,True,True,True,True
