Benchmark,task_type,task_id,specific_rule_passed,specific_llm_passed,topk_selection_passed,comp_passed
ACEBench,normal_atom_number,normal_atom_number_7,True,True,,True
ACEBench,normal_atom_number,normal_atom_number_17,True,True,,True
ACEBench,normal_atom_list,normal_atom_list_8,True,True,,True
ACEBench,normal_atom_list,normal_atom_list_41,True,True,,True
ACEBench,normal_atom_list,normal_atom_list_34,True,True,,True
ACEBench,normal_atom_list,normal_atom_list_19,True,True,,True
ACEBench,normal_atom_list,normal_atom_list_15,True,True,,True
ACEBench,normal_atom_list,normal_atom_list_10,True,True,,True
ACEBench,normal_atom_list,normal_atom_list_0,True,True,,True
ACEBench,normal_atom_enum,normal_atom_enum_38,True,True,,True
ACEBench,normal_atom_enum,normal_atom_enum_37,True,True,,True
ACEBench,normal_atom_enum,normal_atom_enum_32,True,True,,True
ACEBench,normal_atom_bool,normal_atom_bool_9,True,True,,True
ACEBench,normal_atom_bool,normal_atom_bool_6,True,True,,True
ACEBench,normal_atom_bool,normal_atom_bool_5,True,True,,True
ACEBench,normal_atom_bool,normal_atom_bool_46,True,True,,True
ACEBench,normal_atom_bool,normal_atom_bool_32,True,True,,True
ACEBench,normal_atom_bool,normal_atom_bool_27,True,True,,True
ACEBench,normal_atom_bool,normal_atom_bool_23,True,True,,True
ACEBench,normal_atom_bool,normal_atom_bool_16,True,True,,True
ACEBench,normal_atom_bool,normal_atom_bool_10,True,True,,True
ACEBench,agent_multi_step,agent_multi_step_0,True,True,,True
ACEBench,special_irrelevant,special_irrelevant_9,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_7,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_6,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_5,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_49,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_48,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_47,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_46,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_45,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_44,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_43,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_42,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_41,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_40,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_39,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_38,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_37,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_36,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_35,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_34,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_33,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_32,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_31,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_30,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_3,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_29,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_28,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_27,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_26,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_25,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_24,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_23,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_22,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_20,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_2,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_19,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_18,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_16,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_15,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_13,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_12,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_11,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_10,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_1,True,True,,False
ACEBench,special_irrelevant,special_irrelevant_0,True,True,,False
ACEBench,special_incomplete,special_incomplete_9,True,True,,False
ACEBench,special_incomplete,special_incomplete_8,True,True,,False
ACEBench,special_incomplete,special_incomplete_6,True,True,,False
ACEBench,special_incomplete,special_incomplete_5,True,True,,False
ACEBench,special_incomplete,special_incomplete_49,True,True,,False
ACEBench,special_incomplete,special_incomplete_48,True,True,,False
ACEBench,special_incomplete,special_incomplete_47,True,True,,False
ACEBench,special_incomplete,special_incomplete_45,True,True,,False
ACEBench,special_incomplete,special_incomplete_40,True,True,,False
ACEBench,special_incomplete,special_incomplete_36,True,True,,False
ACEBench,special_incomplete,special_incomplete_35,True,True,,False
ACEBench,special_incomplete,special_incomplete_32,True,True,,False
ACEBench,special_incomplete,special_incomplete_31,True,True,,False
ACEBench,special_incomplete,special_incomplete_26,True,True,,False
ACEBench,special_incomplete,special_incomplete_24,True,True,,False
ACEBench,special_incomplete,special_incomplete_21,True,True,,False
ACEBench,special_incomplete,special_incomplete_2,True,True,,False
ACEBench,special_incomplete,special_incomplete_19,True,True,,False
ACEBench,special_incomplete,special_incomplete_18,True,True,,False
ACEBench,special_incomplete,special_incomplete_17,True,True,,False
ACEBench,special_incomplete,special_incomplete_16,True,True,,False
ACEBench,special_incomplete,special_incomplete_15,True,True,,False
ACEBench,special_incomplete,special_incomplete_14,True,True,,False
ACEBench,special_incomplete,special_incomplete_13,True,True,,False
ACEBench,special_incomplete,special_incomplete_12,True,True,,False
ACEBench,special_incomplete,special_incomplete_11,True,True,,False
ACEBench,special_error_param,special_error_param_9,True,True,,False
ACEBench,special_error_param,special_error_param_8,True,True,,False
ACEBench,special_error_param,special_error_param_5,True,True,,False
ACEBench,special_error_param,special_error_param_49,True,True,,False
ACEBench,special_error_param,special_error_param_48,True,True,,False
ACEBench,special_error_param,special_error_param_46,True,True,,False
ACEBench,special_error_param,special_error_param_45,True,True,,False
ACEBench,special_error_param,special_error_param_43,True,True,,False
ACEBench,special_error_param,special_error_param_42,True,True,,False
ACEBench,special_error_param,special_error_param_41,True,True,,False
ACEBench,special_error_param,special_error_param_39,True,True,,False
ACEBench,special_error_param,special_error_param_38,True,True,,False
ACEBench,special_error_param,special_error_param_36,True,True,,False
ACEBench,special_error_param,special_error_param_35,True,True,,False
ACEBench,special_error_param,special_error_param_33,True,True,,False
ACEBench,special_error_param,special_error_param_32,True,True,,False
ACEBench,special_error_param,special_error_param_30,True,True,,False
ACEBench,special_error_param,special_error_param_3,True,True,,False
ACEBench,special_error_param,special_error_param_29,True,True,,False
ACEBench,special_error_param,special_error_param_28,True,True,,False
ACEBench,special_error_param,special_error_param_27,True,True,,False
ACEBench,special_error_param,special_error_param_26,True,True,,False
ACEBench,special_error_param,special_error_param_24,True,True,,False
ACEBench,special_error_param,special_error_param_23,True,True,,False
ACEBench,special_error_param,special_error_param_21,True,True,,False
ACEBench,special_error_param,special_error_param_16,True,True,,False
ACEBench,special_error_param,special_error_param_15,True,True,,False
ACEBench,special_error_param,special_error_param_13,True,True,,False
ACEBench,special_error_param,special_error_param_12,True,True,,False
ACEBench,special_error_param,special_error_param_11,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_99,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_98,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_97,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_95,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_93,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_92,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_90,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_89,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_87,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_86,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_84,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_80,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_8,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_79,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_78,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_77,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_76,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_75,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_73,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_72,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_71,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_70,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_7,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_69,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_68,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_67,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_66,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_65,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_64,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_63,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_61,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_60,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_6,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_58,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_55,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_54,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_51,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_5,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_49,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_48,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_45,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_44,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_43,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_41,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_40,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_4,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_35,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_34,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_32,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_30,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_29,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_28,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_27,True,True,,False
ACEBench,normal_single_turn_single_function,normal_single_turn_single_function_25,True,True,,False
